recette_id,unit,quantity,ingredient
52,cuillères à soupe,2,vinaigre de riz
52,cuillères à soupe,2,huile de sésame
52,,5,gingembre
52,bouquet,1,coriandre
52,paquet,1,sésame
52,,3,oignons
52,,1,saumon frais
52,,3,avocats
52,,1,mangue
52,,250,riz
52,cuillères à soupe,2,sauce teriyaki
53,,,poivre
53,,,sel
53,,50,fromage râpé
53,,30,beurre
53,cuillère à soupe,1,farine
53,,2,tomates
53,,2,oignons
53,,300,purée
53,,400,viande hachée
53,gousses,2,ail
53,pincée,1,herbes de Provence
53,,1,jaune d'oeuf
53,,30,Parmesan
54,,,muscade
54,,,sel
54,,,poivre
54,,1,beurre
54,,35,crème fraîche
54,,500,tagliatelles fraîches
54,filet,1,saumon frais
54,,,parmesan râpé
55,,,sel
55,,,poivre
55,cuillère à soupe,1,moutarde à l'ancienne
55,cuillères à soupe,2,vinaigre de vin
55,,1,oignon
55,,800,pomme de terre
55,,1,échalote
55,,15,cornichons
55,cuillères à soupe,4,huile d'olive
56,,2,oignons
56,,,sel
56,,,poivre
56,cuillères à soupe,2,miel
56,cuillère à soupe,1,moutarde de Dijon
56,,1,rôti de porc
56,gousse,1,ail
56,,25,bouillon de volaille
57,,15,sucre
57,,50,beurre
57,,12,carottes
57,,1,bouillon de poule
58,cuillères,2,farine
58,,40,beurre
58,,500,lardons
58,,1,chou-fleur
58,,1,lait
59,,2,oignons
59,cuillère à café,1,piment
59,cuillères,2,sucre roux
59,cuillères,2,vinaigre
59,,,sel
59,cuillères,3,huile
59,,250,pâtes
59,tasse,1,basilic
59,,3,escalopes de poulet
59,cuillère,1.5,paprika
59,,3,oeufs
59,gousses,3,ail
59,cuillères,2,nuoc mam
59,cuillères,3,arachide
59,,175,germes de soja
59,feuille,,menthe
60,,3,tomates
60,cuillères à soupe,5,crème fraîche
60,,,piment de Cayenne
60,,,sel
60,,,poivre
60,,2,oignons
60,,3,poivrons
60,,1,blanc de poulet
60,,1,citron
60,,15,fajitas
60,,,guacamole
60,feuilles,10,salade
61,,,gros sel
61,,,sel
61,,,poivre
61,,10,vin rouge
61,,800,tomates concassées
61,,1,aubergine
61,cuillères à soupe,2,concentré de tomates
61,,250,mozzarella
61,gousses,2,ail
61,,,Parmesan
61,,,huile d'olive
61,,10,eau
62,,,sel
62,,,poivre
62,,2,oignons
62,,4,piments
62,,2,piments
62,,1,poulet
62,pot,1,pâte d'arachide
62,,50,concentré de tomates
62,,4,patates douces
62,,4,pommes de terre
62,cuillères à café,2,marrons
62,gousses,2,ail
62,,1,eau
63,,2,oignons jaunes
63,,,curry
63,cuillère à café,1,gingembre
63,,4,escalopes de poulet
63,,,lait de coco
63,,,champignons de Paris
64,,,poivre
64,,,sel
64,cuillère à café,1,curry
64,,1,oignon
64,,4,filets de poulet
64,,,ail
64,cuillères à soupe,4,sauce soja
64,brins,4,ciboulette
64,cuillère à soupe,1,huile d'olive
64,,10,crème fraîche épaisse
65,cuillère à café,0.5,sel
65,cuillère à soupe,1,vinaigre de riz
65,cuillère à soupe,1,sucre en poudre
65,,,sésame
65,,0.5,avocat
65,,0.25,concombre
65,boîte,1,crabe
65,,2,feuilles de nori
65,,125,riz rond
65,,,wasabi
65,,,sauce soja
66,,20,beurre
66,cuillères à soupe,4,farine
66,tranches,4,blanc de poulet
66,tranches,8,bacon
66,tranches,4,toastinette
66,cuillères à soupe,4,chapelure
66,,1,oeuf
67,,12,carottes
67,,1,lieu noir
67,,1,chou-fleur
67,,500,haricots verts
67,,6,pommes de terre
67,,6,oeufs
67,,1,bulot
67,,,huile
67,gousses,2,ail
67,,2,jaunes d'oeuf
68,,300,pâtes
68,pincées,3,sel
68,pincées,6,poivre
68,,6,jaunes d'oeuf
68,,500,pancetta
68,,50,Parmesan
68,cuillère à soupe,1,huile d'olive
69,,,huile
69,,,sel
69,,,poivre
69,cuillères à soupe,3,farine
69,,3,oignons
69,,7,pommes de terre
69,,1,oeuf
70,,,poivre
70,,,sel
70,,50,beurre
70,,1,poulet
70,,,herbes de Provence
70,,20,pommes de terre
71,cuillère à soupe,1,coriandre
71,cuillère à soupe,1,cumin
71,cuillère à café,1,curcuma
71,cuillère à café,1,chili
71,cuillère à café,1,sel
71,,450,tomate
71,,800,pois chiches
71,,2,oignons
71,cuillère à soupe,1,huile de tournesol
71,gousses,4,ail
71,cuillères à soupe,2,pâte de curry
71,cuillère à café,1,paprika
71,cuillère à café,1,massala
71,,,"Riz, céréales"
72,,20,beurre
72,,250,boudin noir
72,,3,pommes
72,,1,citron
73,pincée,1,gros sel
73,,3,Magrets de Canard
73,,,poivre en grains
74,cuillères à soupe,3,farine
74,,1,oignon
74,,50,beurre
74,,,poivre
74,,,sel
74,,5,feuilles de laurier
74,branche,1,thym
74,,1,oignon
74,,20,vinaigre d'alcool
74,,1,langue
74,,2,bouillons
74,,100,cornichons
74,cuillère à café,1,patrelle
75,pincée,1,piment de Cayenne
75,,,sel
75,,,poivre
75,cuillère à soupe,1,sucre
75,cuillère à soupe,1,huile
75,cuillère à soupe,1,moutarde
75,cuillères à café,2,vinaigre de cidre
75,,1,travers de porc
75,,10,coulis de tomate
75,cuillères,2,ketchup
76,,,sel
76,,,poivre
76,,1,cognac
76,boîtes,2,tomates concassées
76,,2,oignons
76,,1,calamar
76,gousses,2,ail
76,,0.5,vin blanc
76,,,huile d'olive
76,cuillère à soupe,,homard
77,,,gros sel
77,feuille,1,thym
77,,1,feuille de laurier
77,,10,vinaigre
77,,4,raies
77,,,poivre en grains
77,branches,2,persil
77,,60,beurre doux
77,,40,beurre demi-sel
77,cuillère à café,1,jus de citron
77,cuillères à soupe,2,câpres
78,,,muscade
78,,,poivre blanc
78,,,sel
78,,,gruyère râpé
78,,1,courgette
78,,,raviole
78,,,crème fleurette
79,,,sel
79,,,poivre
79,,,safran
79,,,épices
79,,,cumin
79,,1,oignon
79,,1,carotte
79,,1,tomate
79,,0.5,courgette
79,morceaux,2,selle d'agneau
79,,4,pommes de terre
79,,,olives vertes
79,verre,0.5,huile d'olive
79,verre,0.5,eau
80,cuillère à soupe,1,vinaigre balsamique
80,cuillère à soupe,1,moutarde de Dijon
80,cuillères à soupe,2,fond de veau
80,,4,paupiettes de veau
80,gousse,1,ail
80,cuillère à soupe,1,huile d'olive
80,,12.5,vin blanc
80,,12.5,eau
81,botte,0.5,persil
81,,2,oignons
81,,20,beurre
81,,2,moules
81,,25,vin blanc
81,branche,1,céleri
82,cuillères à soupe,2,farine
82,cuillères à soupe,2,moutarde
82,,30,beurre
82,,3,carottes
82,,2,oignons
82,,1,sauté de porc
82,cuillères à soupe,2,huile d'olive
82,,25,vin blanc
82,,25,eau
82,,20,crème fraîche épaisse
83,,75,jambon
83,cuillères à soupe,2,huile
83,,2,oignons
83,,200,riz
83,,2,oeufs
83,,50,crevettes
83,cuillères à soupe,3,petits pois
84,,,sel
84,,,poivre
84,,,huile
84,tasse,1,persil
84,,6,tomates
84,gousses,4,ail
84,,50,chapelure
84,cuillères à soupe,2,herbes de Provence
85,,,poivre
85,,,sel
85,,,thym
85,,1,oignon
85,,3,tomates
85,,1,bar
85,,1,citron
85,,,laurier
85,,,huile d'olive
85,verre,0.5,vin blanc sec
86,pincée,1,sel
86,,125,farine
86,,100,beurre
86,,0.25,eau
86,,4,oeufs
87,,,poivre
87,,,sel
87,,,persil
87,cuillères à soupe,4,crème fraîche
87,,1,oignon
87,,2,tomates
87,,500,pâtes
87,,120,crevettes
88,,,sel
88,,,poivre
88,,,piment
88,,,cumin
88,,,curry
88,,2,oignons jaunes
88,,4,blancs de poulet
88,pot,1,crème fraîche allégée
89,,,vinaigre balsamique
89,cuillères à soupe,3,miel
89,,2,camemberts
89,,2,pains de campagne
89,poignées,2,mâche
89,,,genièvre
90,,,poivre
90,,,sel
90,cuillères à soupe,2,huile
90,,50,beurre
90,,50,farine
90,,4,soles
90,,1,citron
91,,20,poivre
91,,50,aneth
91,cuillères à soupe,4,sucre
91,cuillères à soupe,6,sel
91,,1,saumon frais
92,,,sel
92,,,poivre
92,,40,beurre tendre
92,,1,Rosbif
92,gousse,1,ail
93,,,sel
93,,,poivre
93,,,farine
93,,,beurre
93,,,vinaigre balsamique
93,,3,tomates
93,,2,escalopes de veau
93,,,chapelure
93,,,parmesan râpé
93,,1,oeuf
93,,1,citron
93,,,roquette
93,,,basilic
93,,,huile d'olive
94,,,coriandre
94,,,sel
94,,,poivre
94,,,curry
94,,1,piment
94,,,huile
94,,1,oignon
94,,1,tomate
94,,200,lentilles corail
94,gousses,2,ail
94,,,"Riz, céréales"
95,bouquet,1,persil
95,cuillère à soupe,1,farine
95,cuillères à café,3,gros sel
95,,12,oignons
95,,8,carottes
95,,1,épaule d'agneau
95,,8,navets
95,,10,pommes de terre
95,gousses,8,ail
95,,75,double concentré de tomates
95,,0.5,bouillon
95,,1,bouquet garni
95,cuillères à soupe,3,huile d'olive
95,,,épices à couscous
96,,,sel
96,,,poivre
96,,60,gruyère râpé
96,,45,farine
96,,45,beurre
96,tranches,12,jambon
96,,2,endive
96,,75,crème
96,,30,lait
97,,,sel
97,,,poivre
97,cuillères à soupe,2,huile d'olive
97,,1,lieu noir
98,,,sel
98,,,poivre
98,cuillères à soupe,4,coriandre
98,cuillère à café,1,cumin en poudre
98,cuillère à café,1,curcuma
98,cuillère à café,1,gingembre
98,,2,citrons confits
98,,2,oignons
98,,1,poulet
98,gousses,5,ail
98,,1,citron
98,,400,olives vertes
98,cuillères à soupe,3,huile d'argan
98,,20,eau
99,,,sel
99,,,poivre
99,,,farine
99,,100,oignon
99,,200,carotte
99,boîte,1,tomates concassées
99,,10,huile
99,tranches,4,jarret de veau
99,gousses,3,ail
99,,20,vin blanc sec
99,,1,bouquet garni
100,,,sel
100,,,poivre
100,,,farine
100,,,huile de friture
100,,800,poisson
100,,,citron
101,cuillère à soupe,1,huile de tournesol
101,cuillère à café,0.5,gingembre
101,cuillère à café,0.5,cumin
101,cuillère à soupe,1,curcuma
101,,4,carottes
101,,5,tomates
101,,30,lentilles corail
101,,25,lait de coco
101,gousse,1,ail
101,cuillère à soupe,1,concentré de tomates
102,,4,carottes
102,,,sel
102,,,poivre
102,cuillères à soupe,4,farine
102,,2,oignons
102,,75,vin rouge
102,,50,beurre
102,,200,lardons
102,,800,sanglier
102,,3,ail
102,,1,bouquet garni
102,,250,champignons de Paris
103,,,poivre
103,,,persil
103,,50,crème fraîche
103,,50,farine
103,,100,beurre
103,,1,oignon
103,,800,moules
103,,15,vin blanc sec
103,gousses,3,ail
104,cuillères à soupe,2,huile
104,cuillère à café,1,sucre
104,,,persil
104,,37.5,vin rouge
104,,850,tomate
104,,1,carotte
104,,1,oignon
104,,500,spaghetti
104,gousses,2,ail
104,branche,1,céleri
104,,500,boeuf haché
104,,50,bouillon
105,,,poivre
105,,,sel
105,cuillère à café,1,thym
105,,1,gingembre
105,cuillère à café,1,curry
105,cuillères à soupe,6,huile d'olive
105,,,citron
105,cuillère à café,0.5,carvi
105,gousses,2,ail
105,,,sauce soja
105,,500,blanc de poulet
106,cuillère à soupe,1,sel
106,cuillères à soupe,2,sucre
106,,1,vinaigre de riz
106,verres,4,riz
106,,,persil
106,,,sésame
106,,1,concombre
106,,2,avocats
106,,200,saumon frais
106,feuille,,nori
107,pincée,1,poivre
107,verre,1,liqueur
107,cuillère à café,1,maïzena
107,cuillère à café,1,muscade
107,,200,emmental
107,,400,beaufort
107,,400,comté
107,,30,vin blanc sec
107,gousse,1,ail
107,,1,oeuf
108,,,sel
108,,,poivre
108,pincée,1,muscade
108,,30,beurre
108,,5,crème fraîche
108,,1.5,épinards
108,gousse,1,ail
109,cuillères à soupe,3,huile
109,,1,poivron rouge
109,,2,courgettes
109,,1,carotte
109,,0.5,poireau
109,,1,oignon
109,,250,champignons de Paris
109,paquet,1,nouilles chinoises
109,cuillère à café,1,mélange 5 épices
109,cuillères,3,sauce soja
110,,5,pommes de terre
110,,50,sauce barbecue
110,,30,gouda
111,,,sauce tomate
111,,,sel
111,,,poivre
111,,1,oignon
111,cuillères à soupe,2,huile d'olive
111,gousse,1,ail
111,,2,oeufs
111,boîte,1,canneloni
111,,350,viande hachée
111,,150,chair à saucisse
111,,125,mozzarella
112,verre,1,bière
112,verre,1,farine
112,,2,oeufs
113,,,sel
113,,,poivre
113,,,gruyère râpé
113,verre,1,crème fraîche
113,,1,oignon
113,,400,pâtes
113,,,thon
113,petite boîte,1,concentré de tomates
114,,,sel
114,,,poivre
114,,,muscade
114,,100,beurre
114,,250,lard fumé
114,,500,chou de bruxelles
114,,2,échalotes
115,,,beurre
115,,1,oignon
115,,,persil
115,,6,pommes de terre
115,,250,chair à saucisse
115,,1,viande hachée
115,,1,oeuf
115,verre,1,bouillon
116,,,sel
116,,100,farine de blé
116,,300,farine de blé
116,,4,oeufs
117,,,sel
117,,,poivre
117,,,huile d'olive
117,,,gruyère râpé
117,cuillères à soupe,2,crème fraîche
117,,1,oignon
117,,75,lardons
117,,2,courgettes
117,,1,pâte brisée
117,,1,oeuf
117,,10,lait
117,,,herbes de Provence
118,,1,huile
118,,1,oignon
118,,,muscade
118,,,sel
118,,,poivre
118,,100,fromage râpé
118,,15,crème fraîche
118,tranches,2,jambon
118,,2,oeufs
118,gousses,2,ail
118,,300,brocoli
118,,,chapelure
119,,50,beurre
119,cuillère à soupe,1,farine
119,,25,vin rouge
119,,2,oignons
119,,100,lardons
119,,800,boeuf
119,gousse,1,ail
119,,250,champignons de Paris
119,,1,bouquet garni
119,,,sel et poivre
120,,1,tomate
120,,1,poivre
120,pincée,1,sel
120,cuillères à soupe,2,persil
120,grosse,1,moutarde de Dijon
120,,500,lieu noir
120,cuillères à soupe,5,crème
120,cuillère à soupe,1,ciboulette
120,cuillères à soupe,2,huile d'olive
121,cuillère à café,1,coriandre
121,cuillère à soupe,1,vinaigre
121,,1,échalote
121,gousses,4,ail
121,cuillère à soupe,1,épices à colombo
121,,,sel
121,,,poivre
121,cuillère à soupe,1,piment de Cayenne
121,cuillères à soupe,2,persil
121,cuillères à soupe,3,thym
121,,1,courgette
121,,1,aubergine
121,,1,oignon
121,,4,cuisses de poulet
121,gousse,1,ail
121,,3,pommes de terre
121,cuillères à soupe,2,épices à colombo
121,,,jus de citron
121,,15,lait de coco
122,,,poivre
122,,,sel
122,,,cumin
122,,,gruyère râpé
122,,1,oignon
122,,4,courgettes
122,,500,chair à saucisse
122,cuillères à soupe,2,huile d'olive
122,,1,échalote
122,,1,tomates pelées
122,,10,crème liquide
122,,,herbes de Provence
123,,,poivre
123,,,gros sel
123,,1,côte de boeuf
123,,,huile d'olive
123,,,herbes de Provence
124,,,poivre
124,,,sel
124,cuillères à soupe,2,huile
124,,1,reblochon
124,,200,oignon
124,,200,lardons fumés
124,,1,pomme de terre
124,gousse,1,ail
125,,,huile
125,,,oignon
125,,,thym
125,,,moutarde
125,,,sel
125,,,poivre
125,,1,côte de porc
126,,,poivre
126,,10,beurre
126,cuillères à soupe,3,miel
126,,6,boudins blancs
126,,3,pommes
127,,,sel
127,,,poivre
127,,20,huile
127,,400,spaghetti
127,,50,basilic
127,gousses,2,ail
127,,100,pignons
127,,50,pecorino
127,,50,Parmesan
128,,100,lardons fumés
128,,1,carotte
128,,250,lentilles vertes
128,,4,saucisses
128,,,oignon blanc
128,,1,bouquet garni
129,,2,cubes de bouillon
129,cuillère à soupe,1,crème fraîche
129,,4,courgettes
129,,2,pommes de terre
129,,1,kiri
130,,1.5,kub or
130,barquettes,2,lardons
130,,1,chou blanc
130,,4,pommes de terre
131,,200,lardons
131,,2,oignons
131,,1,courge spaghetti
131,,25,crème fraîche épaisse
131,,100,Parmesan
132,pincée,1,sel
132,cuillère à café,1,huile
132,,20,beurre
132,,1,oignon
132,,500,steak
133,,,huile d'olive
133,,,cumin
133,,,sel
133,,,poivre
133,,,persil
133,,2,oignons
133,,1,viande hachée
133,,2,tomates pelées
133,,,paprika
133,,,oeuf
134,cuillères à soupe,2,huile
134,,350,thon rouge
134,,3,gingembre
134,cuillères à soupe,2,huile de sésame
134,cuillères à soupe,3,sauce soja
134,,1,citron vert
134,cuillères à soupe,3,graines de sésame
135,,,persil
135,,500,seiche
135,gousses,4,ail
135,,2,échalotes
135,filet,,huile d'olive
135,cuillère à soupe,1,vin blanc
136,,100,gruyère râpé
136,,1,oignon
136,,600,sauce bolognaise
136,,,pâtes à lasagnes
136,,350,viande hachée
136,,125,beurre
136,grosses,2,farine
136,,0.5,lait
137,,,poivre
137,,,sel
137,,20,farine
137,,20,beurre
137,,300,macaroni
137,,40,lait
137,,150,cheddar
138,,,thym
138,belles,2,espadon
138,,,huile d'olive
138,,,jus de citron
139,,,poivre
139,,,sel
139,brins,4,aneth
139,,20,tomates cerise
139,,4,saumon frais
139,,20,champignons de Paris
139,gousse,1,ail
139,,,huile d'olive
139,,1,citron
140,,,poivre
140,cuillères à soupe,4,moutarde à l'ancienne
140,tranches,4,jambon blanc
140,,800,cheddar
140,,25,bière brune
140,,1,pain de campagne
140,,4,oeufs
141,,,persil
141,cuillère à soupe,1,farine
141,,1,oignon
141,,3,cuisses de poulet
141,gousse,1,ail
141,pot,1,crème fraîche épaisse
141,boîte,1,champignon
141,cuillères à soupe,2,fond
142,,1,piment
142,,,coriandre
142,,4,merguez
142,,2,Oeufs bio Merci®
142,,2,oignons
142,,2,poivrons
142,,2,tomates
142,,,huile d'olive
143,,,poivre
143,cuillères à soupe,2,miel
143,cuillère à soupe,1,moutarde
143,,2,oignons
143,,1.2,rôti de porc
143,gousse,1,ail
143,,1,bouillon
144,,,moutarde
144,,4,pains
144,,,relish
144,,4,knackis
144,,,ketchup
145,,,sel
145,,,poivre
145,,1,courgette
145,,500,pâtes
145,,,ail
145,,,huile d'olive
145,,,herbes
146,,,sel
146,,,poivre
146,,1,oignon
146,,4,carottes
146,,4,poireaux
