recette_id,unit,quantity,ingredient
2763,,250,coriandre
2763,,1,vin rosé
2763,cuillères à café,3,chicorée
2763,,20,eau
2763,,25,amandes
2764,cuillères à café,2,sucre
2764,,1,citron
2764,gros,1,menthe
2764,,,glaçons
2765,,1,anis
2765,,1,prunelle
2765,bâton,0.5,cannelle
2765,,,café
2766,gousse,1,vanille
2766,cuillère à soupe,1,miel liquide
2766,,1,jaune d'oeuf
2766,,25,lait
2767,,1,sucre
2767,,7,vinaigre
2767,,30,fleur de sureau
2767,,7.5,eau
2767,,1,citron
2768,cuillères,3,fromage blanc
2768,,,fruits
2768,,2,glaçons
2768,,,sucre vanillé
2769,,5,MARTINI® FIERO
2769,,5,MARTINI® PROSECCO
2769,,1,eau gazeuse
2769,,1,orange
2769,,,glaçons
2770,tranche,1,orange
2770,,8,Campari
2770,,8,Cinzano
2770,,8,noilly prat
2770,cuillère à café,1,gin
2770,cuillère à soupe,1,sirop de grenadine
2770,tranche,1,citron
2771,,600,sucre semoule
2771,,1,mûres
2771,,1,Alcool
2771,,10,eau
2772,filet,1,eau de fleur d'oranger
2772,,,sucre fin
2772,,500,fraises
2772,,0.5,lait
2773,,1,sucre
2773,,75,cointreau
2773,,70,citron
2773,,1,citron vert
2773,,1,citron
2773,,12,mousseux
2773,,2,limonade
2774,morceaux,40,sucre
2774,,1,vin rouge
2774,,10,eau
2774,,40,feuilles de pêcher
2774,morceaux,400,sucre
2774,,9,vin
2774,,1,Alcool
2774,,400,feuilles de pêcher
2775,,,maïzena
2775,,397,lait concentré sucré
2775,cuillères à soupe,3,chocolat noir
2775,gousse,1,vanille
2775,,1,lait demi-écrémé
2775,bâtons,2,cannelle
2775,zeste,1,citron vert
2775,,410,lait concentré non sucré
2776,,2,whisky
2776,,25,bière blonde
2777,,1,banane
2777,tasses,4,yaourt
2777,cuillère à café,1,curcuma
2777,demi,1,mangue
2777,,8,jus d'orange
2778,cuillère à soupe,1,sucre glace
2778,,100,framboises
2778,,25,lait
2778,,5,glaçons
2779,,1.5,sucre
2779,,1,eau
2779,,250,café en poudre
2780,,,fleur d'oranger
2780,,,miel
2780,,,eau
2781,,200,sucre
2781,,1,lait
2781,,,cannelle
2781,,100,farine de maïs
2781,,250,amandes
2782,,20,whisky
2782,,2,caramel
2782,,250,lait concentré
2782,,1,café
2782,tasse,1,thé
2783,,1,sucre en poudre
2783,,150,cacao
2783,,1,lait entier
2783,,250,Alcool
2784,,50,miel
2784,,20,sucre
2784,,1,jus de citron
2784,,10,eau
2785,,200,sucre
2785,,10,rhum
2785,gousse,1,vanille
2785,,1,orange
2785,,1,citron
2785,,75,limonade
2785,,75,vin blanc sec
2786,pincée,1,poivre
2786,,2,gingembre
2786,cuillère à café,1,miel
2786,cuillère à café,1,curcuma
2786,,0.5,citron
2787,,500,sucre
2787,,3,baie de sureau
2787,,15,eau
2788,cuillères à soupe,2,sucre
2788,,1,lait
2788,verre,,fruits rouges
2789,,750,framboises
2789,,600,sucre en morceaux
2789,,3,vin rosé
2789,,50,Alcool
2790,gousse,1,vanille
2790,,2,clous de girofle
2790,,2,étoiles de badiane
2790,,1,orange
2790,,6,rhum blanc
2790,,25,jus de cranberries
2790,,50,jus d'orange
2790,bâton,1,cannelle
2791,,1,sucre
2791,,20,prune
2792,,0.25,pastèque
2792,,,menthe
2792,,,glace pilée
2793,,,tabasco
2793,,,sirop de grenadine
2793,,,vodka
2794,,4,gin
2794,,1,crème de mûre
2794,,1,sirop de canne
2794,,3,jus de citron
2795,,,fraises
2795,,2,bananes
2795,,50,jus d'orange
2795,,3,pommes
2796,,5,yaourts natures
2796,,20,sirop de fraise
2796,,50,lait
2797,cuillère à café,1,sucre en poudre
2797,,1,yaourt
2797,,1,banane
2797,poignée,1,framboises
2797,,2,lait
2798,,3,rhum blanc
2798,,3,rhum ambré
2798,,1.5,liqueur d'abricots (abricot brandy)
2798,,2,jus de citrons verts
2798,,0.5,sirop de grenadine
2798,,6,jus d'ananas
2798,,1.5,sirop de sucre de canne
2799,morceaux,20,sucre
2799,,,banane
2799,,1,Alcool
2800,,,miel
2800,,,pomme
2800,,,cannelle
2800,,,jus de citron
2800,,,sucre vanillé
2800,,,eau
2801,cuillères à soupe,4,sucre glace
2801,,0.5,lait
2801,cuillères à soupe,4,cacao
2801,,4,glaçons
2801,,20,crème chantilly
2802,,150,framboises
2802,,1,citron
2802,,8,glaçons
2802,,10,raisin
2802,,15,jus d'orange
2802,,,Schweppes
2802,,,fruits
2803,cuillère à café,1,muscade
2803,,420,rhum
2803,boîte,1,lait concentré sucré
2803,,200,sirop de canne
2803,,1,lait de coco
2803,zeste,1,citron vert
2803,cuillère à café,1,cannelle
2804,bouteille,1,vodka
2804,bouteille,1,limonade
2804,bouteille,1,sirop de violette
2805,cuillère à café,1,extrait de vanille
2805,,2,bananes
2805,,2,pommes
2805,,20,lait de coco
2805,sachet,,sucre vanillé
2805,,,glaçons
2806,,1,sucre
2806,,2.5,coing
2806,,5,vin blanc
2806,,1,eau
2807,,40,téquila
2807,,1,goyave
2807,,1,jus d'ananas
2807,,30,jus de pomme
2807,sachet,1,sucre vanillé
2807,feuilles,3,menthe
2808,,100,fromage blanc
2808,,1,banane
2808,,100,ananas
2808,cuillères à soupe,2,sirop d'érable
2808,,20,lait de coco
2808,,10,lait
2809,,2,oranges
2809,,2,pamplemousses
2809,,4,brugnons
2810,gousse,0.5,vanille
2810,verres,3,moutarde
2810,verres,3,moutarde
2810,verre,1,liqueur
2810,verre,1,moutarde
2810,verre,1,moutarde
2810,,1,citron vert
2810,,,sirop
2811,,100,sucre roux
2811,,2,citrons
2812,,400,sucre
2812,,8,figues
2812,,1,eau
2812,,30,eau
2813,,8,noix
2813,,1,eau
2813,,300,sucre candi
2813,bâton,1,cannelle
2814,,,sucre
2814,poignée,1,fleur d'hibiscus
2814,,1,eau
2815,verre,,lait
2815,,,Oréo
2815,cuillères à soupe,2,glace vanille
2815,,2,glaçons
2815,,,crème chantilly
2816,,1.5,banane
2816,,0.5,muscade
2816,gousse,1,vanille
2816,,50,rhum
2816,,12.5,sirop de sucre de canne
2816,,2,jus de fruit multivitaminé
2816,,50,jus d'ananas
2816,,50,goyave
2816,bâton,1,cannelle
2816,cuillère à café,0.5,cannelle
2816,,2,kiwis
2816,,0.5,ananas
2816,,2,citrons verts
2816,,3,kumquats
2817,lamelles,8,gingembre
2817,,4,clous de girofle
2817,,64,jus de pomme
2817,,20,eau
2817,,0.5,jus de citron
2817,bâton,1,cannelle
2818,,0.7,gin
2818,,0.7,vodka
2818,,0.35,malibu
2818,,5,jus de fruits rouges
2818,,500,fruits rouges
2819,cuillères à soupe,3,sucre semoule
2819,,2,bananes
2819,,50,lait
2819,pincée,1,cannelle
2819,,4,glaçons
2820,,2,oranges
2820,,2,bananes
2820,,25,lait de soja
2820,,4,kiwis
2821,,10,maïzena
2821,,75,sucre
2821,,50,lait
2821,,5,eau
2821,,25,cacao
2821,,,cannelle
2822,,,coriandre
2822,,200,sucre
2822,,150,rose
2822,,50,eau
2822,,50,Alcool
2822,pincée,1,cannelle
2823,,20,sucre
2823,cuillères à café,2,thé vert
2823,feuilles,30,menthe
2823,,1,eau
2824,,1,lait demi-écrémé
2824,cuillères à soupe,3,sucre en poudre
2824,,2,avocats
2825,,250,sucre
2825,,1,vin blanc sec
2825,,500,citron
2825,bouteille,1,mousseux
2826,,70,rhum
2826,,20,sucre de canne
2826,,1,jus d'orange
2826,,1,jus de fruit multivitaminé
2827,,80,abricots
2827,,400,sucre
2827,,50,Alcool
2827,,50,eau
2828,,20,bière blonde
2828,,5,sirop de citrons
2829,cuillères à soupe,2,miel
2829,,3,rhum
2829,,0.5,citron
2829,,,lait
2830,,30,armagnac
2830,,1,limonade
2830,,10,sirop d'orange
2831,cuillères à soupe,5,glace vanille
2831,cuillères à soupe,6,nutella
2831,,,glaçons
2831,,10,lait
2832,,25,pamplemousse
2832,,25,jus d'orange
2832,,25,jus de citron
2832,,25,jus d'ananas
2832,cuillère à soupe,1,grenadine
2832,,50,limonade
2833,verre,1,liqueur
2833,,750,sucre
2833,,1,vin
2833,,1,cassis
2834,,2,oranges
2834,,400,sucre
2834,,1,coing
2834,,1,Alcool
2834,,1,anis étoilé
2835,,500,sucre
2835,,500,Fleurs
2836,,30,rhum
2836,,300,sucre
2836,,4,mousseux
2836,,33,sirop
2836,,1,framboises
2837,cuillère à soupe,1,orange
2837,,3,cointreau
2837,cuillère à soupe,1,citron
2837,,1,citron
2837,,25,eau
2838,,,sucre
2838,,1,banane
2838,,1,orange
2838,,0.5,citron
2838,,0.5,poire
2838,,,eau
2839,,,sucre en poudre
2839,sachets,2,thé
2839,,,sirop
2839,,,pêche
2840,verres,2,liqueur
2840,verres,2,liqueur
2840,,3,vin rouge
2840,,1.5,limonade
2840,,3,pommes
2840,,3,poires
2840,,3,pêches
2840,tranches,5,ananas
2840,bâton,1,cannelle
2841,,4,glaçons
2841,,45,jus d'orange
2841,,4,grenadine
2842,,500,fraises
2842,,500,sucre
2842,,70,vin rosé
2842,,15,eau
2843,,,sucre
2843,,,prune
2843,,,eau
2844,,500,sucre
2844,,1,fraises
2844,,50,eau
2844,,375,muscadet
2845,feuilles,4,gélatine
2845,,8,rhum
2845,,4,citrons verts
2845,cuillères à soupe,4,cassonade
2845,feuille,,menthe
2845,,6,eau gazeuse
2846,bâton,1,vanille
2846,,400,sucre
2846,,50,Alcool
2846,,50,eau
2846,,250,châtaignes
2846,,250,châtaignes
2847,,,sucre
2847,cuillères à soupe,6,fleur d'hibiscus
2847,,1,eau
2848,,,sirop de grenadine
2848,,,orangina
2849,,350,sucre semoule
2849,,8,jaunes d'oeuf
2849,sachets,2,sucre vanillé
2849,petites boîtes,3,lait concentré non sucré
2849,,0.25,eau
2849,,5,eau
2850,,100,sucre
2850,,2,yaourts
2850,,1.5,mangue
2850,verre,1,eau
2851,,200,sucre
2851,,1,fraises
2851,,2.5,vin blanc
2852,,1,gingembre
2852,,1,banane
2852,,1,kiwi
2852,poignées,2,épinards
2852,feuilles,5,basilic
2852,,20,lait d'amande
2852,,,graines germées
2853,,,crème fraîche
2853,,,crème
2853,,,gin
2854,,25,rhum
2854,,25,Pisang
2854,,1,jus d'orange
2854,,1,jus d'ananas
2854,,,sirop de grenadine
2855,,300,fraises tagada®
2855,,70,vodka
2856,,,sucre en poudre
2856,verre,0.5,liqueur
2856,bouteille,1,Vouvray
2856,verre,1,gin
2856,,2,jus d'orange
2856,,,glaçons
2857,,200,sucre semoule
2857,,3,citrons
2857,,10,eau
2857,,1,vin blanc
2858,morceaux,44,sucre
2858,,1,orange
2858,,44,café
2858,,1,eau
2859,,75,levure
2859,,5,sucre
2859,,150,chicorée
2859,,60,acide tartrique
2859,,,eau
2860,cuillère à café,0.5,muscade
2860,cuillère à café,0.5,coriandre
2860,cuillère à café,0.5,gros sel
2860,cuillères à soupe,4,huile de tournesol
2860,,200,eau
2860,,80,flocons d'avoine
2860,cuillères à soupe,6,sirop d'agave
2860,cuillère à café,0.5,cannelle
2861,pincée,1,poivre
2861,cuillère à café,1,gingembre
2861,cuillère à café,1,curcuma
2861,,30,lait de coco
2861,,15,eau
2861,cuillère à café,1,cannelle
2861,cuillère à soupe,1,sirop d'agave
2862,,,rhum
2862,feuilles,8,menthe
2862,,1,mangue
2862,,1,citron vert
2862,,,cannelle
2863,cuillères,2,crème fraîche
2863,cuillère,1,miel
2863,,6,kiwis
2863,,2,pommes
2863,,50,crème liquide
2863,,1,citron
2863,,,glaçons
2864,,125,sucre en poudre
2864,,,coing
2864,,,eau
2865,,100,sucre de canne
2865,,70,rhum
2865,,200,fruits
2866,,5,fraises
2866,,0.5,banane
2866,boule,1,glace vanille
2866,,8,lait
2866,sachet,0.5,sucre vanillé
2867,,,sucre
2867,,4,bananes
2867,,1,melon
2867,,,lait
2868,cuillères à café,2,gingembre
2868,,6,fraises
2868,,1,jus d'agrumes
2868,cuillères à soupe,6,sirop de fraise
2869,,4,sirop de menthe
2869,,1,sirop de sucre de canne
2869,,2,jus de citron
2869,,3,jus de citron
2869,branche,1,menthe
2869,tranche,1,citron
2870,cuillère à café,1,sucre de canne
2870,,3,ouzo
2870,,12,jus d'orange
2870,,,menthe
2870,,0.5,jus de citron
2870,,1,eau gazeuse
2870,,4,jus d'ananas
2871,,1.75,sucre
2871,,3,oranges
2871,,3,Fleurs
2871,,4,eau
2871,,3,citrons
2871,,500,raisins secs
2872,,,vanille
2872,,250,sucre
2872,,1,vin rosé
2872,,75,feuilles de cerisier
2872,,10,Alcool
2873,,0.25,sucre de canne
2873,,1,cognac
2873,,2,Pineau blanc des Charentes
2873,,0.5,sirop
2873,,6,jus d'orange
2873,bâtons,12,cannelle
2874,,150,sucre
2874,,500,rhubarbe
2874,,1,eau
2875,cuillère,1,café
2875,,20,lait
2875,boule,1,glace vanille
2875,,,crème chantilly
2875,,3,eau
2875,,,glaçons
2876,,3,rhum ambré des îles Old Nick
2876,,0.5,citron vert
2876,,12,Ginger beer
2876,,,glaçons
2877,,4,téquila
2877,,3,jus de citrons
2877,,2,triple sec
2878,,300,sucre
2878,,0.5,eau
2879,,70,sucre
2879,,2,bananes
2879,,2,mangues
2879,,15,lait de coco
2880,,4,gin
2880,,3,jus de citron
2880,,10,eau gazeuse
2880,,2.5,sirop de canne
2880,tranche,1,citron
